Sample_ID,Class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101
X4_13211,2,46204,900854,270175,0,0,8269,0,48321,81407,515494,0,0,75068,156725,40951,14796,22879,12520,270889,0,0,56324,0,35228,252517,42494,167391,0,838482,156535,74041,0,0,0,26811,16523,51040,0,0,1037085,356377,669493,0,0,24910495,0,0,0,0,0,0,0,6182392,39893,87888,510495,162073,47353,82819,62036,57905,378231,0,206302,0,213906,27982,0,81461,0,0,26010,403298,924540,1292470,22723923,0,21945,0,90019,24744,178734,41517,0,522223,2041698,156897,608522,0,0,0,91496,0,29703,0,14193,430822,12774,26505,34772,0
X5_13211,2,62350,786693,215681,0,0,12029,0,46605,89094,363249,0,0,77944,91100,22370,12995,25206,11537,323800,0,0,62002,0,63484,269320,54777,125535,0,1117942,159565,71172,0,0,0,35334,22006,40989,0,0,243721,386499,925379,0,0,30480623,0,0,0,0,0,0,0,9178027,53043,122831,594664,193754,63072,123657,76476,62711,473161,0,186517,0,347816,48779,0,134012,0,0,31561,629652,1474896,1613891,35978284,0,27124,0,134527,18897,248569,41687,0,238699,3959423,196587,1187995,0,0,0,165267,0,50826,10717,25814,597076,0,53558,42288,0
X1_13246,2,46517,852649,190806,0,0,14966,0,87042,57992,287170,0,0,111717,163823,34480,12960,17668,13743,445116,0,0,52698,0,29836,141623,36154,82728,0,913240,124776,70525,0,0,0,22456,14695,28314,0,0,10468,405023,560716,0,0,25089842,0,0,0,0,0,0,0,7168883,51857,112209,754497,158973,77426,94109,55338,50350,404454,0,265243,0,220260,43252,0,82237,10275,0,40434,373538,663146,710925,31886730,0,26000,0,144277,20893,208104,70699,0,63664,3272671,138858,981493,0,0,0,106758,0,29142,0,13458,473671,0,33836,24948,0
X2_13246,2,58640,1686360,179055,0,0,8839,0,58432,69641,323400,0,0,106097,172438,35877,19317,24980,26430,456690,0,0,56674,0,34767,149195,37271,151981,0,825818,107330,48000,0,0,0,22564,15756,30982,0,0,12815,451635,494049,0,0,20990205,22193,0,0,0,0,0,0,9057476,49115,104550,649646,132318,63985,87691,57440,46623,281394,0,282840,0,160135,32654,0,76758,0,0,43253,298393,497288,511540,22432719,0,17523,0,126375,47541,136947,73310,0,52087,1977931,137772,563178,0,0,0,71939,0,17325,0,0,270345,0,26173,15425,0
X3_13246,2,61278,853153,209231,0,0,10579,0,89702,49882,315100,0,0,117704,217625,42596,16823,19429,13505,554490,0,0,59896,0,32652,146070,30683,122779,0,910367,117201,64361,0,0,0,23563,15868,22462,0,0,20978,467238,532805,0,0,24779321,0,0,0,0,0,0,0,7915526,45230,127673,585780,147774,99428,95903,56520,51191,369663,0,290055,0,213553,44465,0,87521,15171,0,45945,380071,646064,773611,28576016,0,25569,0,145730,22364,190885,69467,0,74956,3163203,138564,932634,0,0,0,102211,0,29152,10310,12516,437223,0,35659,25306,0
X4_13246,2,65472,1067405,234019,0,0,8843,0,47255,63821,434672,0,0,128020,116152,41550,18187,24278,13544,237053,0,0,52153,0,37758,194048,40237,163914,0,1081563,138873,67241,0,0,0,19702,16288,33806,0,0,12102,354129,696541,0,0,27740134,11052,0,0,0,0,0,0,8455568,57220,109151,464213,181751,78395,88242,74346,48560,460121,0,217420,0,266593,50217,0,82063,0,0,37661,440397,776268,860055,24541127,0,26339,0,136517,36459,216969,60117,0,57914,2476761,108580,728338,0,0,0,113665,0,30139,0,10706,488944,0,34559,27716,0
X5_13246,2,65578,1035332,213323,0,0,9999,0,32954,48383,184003,0,0,139223,128521,45210,18734,21907,14212,291441,0,0,66202,0,54152,191227,88820,146644,0,1217737,143299,86158,0,0,0,21065,16510,29074,0,0,26072,409177,772131,0,0,33371120,0,0,0,0,0,0,0,10823862,63283,136561,612040,206919,118883,118546,91072,65426,600581,0,321151,0,340172,68638,0,127564,13837,0,57006,592728,1109030,1360322,27036701,0,38099,0,202995,30237,325359,95917,0,101794,2833235,137436,835909,0,0,0,184668,0,44442,16029,14633,815562,52169,48507,36059,0
X1_13253,2,66776,1862666,243320,0,0,5579,0,24403,124209,1616065,0,0,145213,89238,57905,30708,16950,15105,150181,0,0,69164,0,68438,239358,36874,122663,0,1071661,129315,74659,0,0,0,25455,16796,12901,0,0,0,379295,993855,0,0,31222973,0,0,0,0,0,0,0,8688964,48549,135770,510608,181935,71559,120114,71647,32899,427553,0,460441,0,353832,47914,0,115590,0,0,44230,505931,1691320,2086656,9927069,0,33184,0,129079,23384,207604,128154,0,59496,911721,582972,281923,0,0,0,156201,0,36324,0,11515,409750,36522,40322,17748,0
X2_13253,2,62335,746091,286890,0,0,4884,0,22430,145696,674067,0,0,129714,100207,49975,29390,23016,0,155461,0,13833,47138,0,76811,300543,51750,133983,0,1120636,128793,60808,0,0,0,21684,19893,20759,0,0,0,374701,1032861,0,0,27830600,0,0,0,0,0,0,0,9839613,49975,112850,442169,174493,54286,106125,59877,39582,359041,0,456062,0,306643,39085,0,102072,0,0,59054,451903,1382435,1425802,18096283,0,24522,0,188218,9232,151828,187152,0,56857,1655331,480596,480799,0,0,0,125085,0,30164,0,14653,305272,0,39881,17229,0
X3_13253,2,56601,1169162,263884,0,0,7653,0,21836,177994,1637918,0,0,147467,97133,80940,35270,20414,11536,125907,0,14088,53574,0,66424,275944,41788,148077,0,1205269,141574,84950,0,0,0,24807,18103,12764,0,0,0,422707,1095342,0,0,34984709,0,0,0,0,0,0,0,10690893,54954,157765,558981,228529,73582,139568,96388,40760,533383,0,368338,0,392240,55900,0,139102,0,0,63287,601238,2097847,2298402,16379900,0,38480,0,190844,17041,248942,157985,0,54793,1506812,141072,456579,0,0,0,198613,0,42972,0,12139,510295,12473,47508,15902,0
X4_13253,2,49265,537286,245313,0,0,5697,0,16478,132902,1447328,0,0,134044,77853,61911,30678,16391,0,103933,0,11025,50023,0,64219,224261,28827,127969,0,1079965,125434,74463,0,0,0,17697,13062,9854,0,0,0,346671,940890,0,0,31005253,0,0,0,0,0,0,0,8354031,50455,115942,448215,177894,57284,108346,75122,32802,432217,0,280523,0,346594,46709,0,100940,0,0,37721,481763,1643047,1842554,8545087,0,33873,0,125339,0,201322,107305,0,46585,787699,316723,249285,0,0,0,161875,0,32560,0,10789,396865,0,34644,12035,0
X5_13253,2,46749,709431,405763,0,0,5131,0,65344,167438,1219666,0,0,112361,192262,36910,21984,15964,0,320528,0,10741,49929,0,57720,205600,34378,121345,0,970268,110092,68647,0,0,0,20148,13930,9235,0,0,0,390904,744798,0,0,25592511,0,0,0,0,0,0,0,7562181,44336,111995,661927,150313,51725,101595,61864,30469,322162,0,262273,0,216269,38232,0,91456,0,0,45671,374308,900225,1204017,12034461,0,22854,0,137045,0,142735,136741,0,46334,1061409,103896,312642,0,0,0,90808,0,21065,0,13264,261873,0,37566,0,0
X1_13026,2,66776,1862666,243320,0,0,5579,0,24403,124209,1616065,0,0,145213,89238,57905,30708,16950,15105,150181,0,12527,69164,0,68438,239358,36874,122663,0,1071661,129315,74659,0,0,0,25455,16796,12901,0,0,0,379295,993855,0,0,31222973,0,0,0,0,0,0,0,8688964,48549,135770,510608,181935,71559,120114,71647,32899,427553,0,460441,0,353832,47914,0,115590,0,0,44230,505931,1691320,2086656,9927069,0,33184,0,129079,23384,207604,128154,0,59496,911721,582972,281923,0,0,0,156201,0,36324,0,11515,409750,36522,40322,16183,0
X2_13026,2,62335,746091,286890,0,0,4884,0,22430,145696,674067,0,0,129714,100207,49975,29390,23016,0,155461,0,14301,47138,0,76811,300543,51750,133983,0,1120636,128793,60808,0,0,0,21684,19893,20759,0,0,0,374701,1032861,0,0,27830600,0,0,0,0,0,0,0,9839613,49975,112850,442169,174493,54286,106125,59877,39582,359041,0,456062,0,306643,39085,0,102072,0,0,59054,451903,1382435,1425802,18096283,0,24522,0,188218,0,151828,187152,0,56857,1655331,480596,480799,0,0,0,125085,0,30164,0,14653,305272,0,39881,15412,0
X3_13026,2,56601,1169162,263884,0,0,7653,0,21836,177994,1637918,0,0,147467,97133,80940,35270,20414,11536,125907,0,14088,53574,0,66424,275944,41788,148077,0,1205269,141574,84950,0,0,0,24807,18103,12764,0,0,0,422707,1095342,0,0,34984709,0,0,0,0,0,0,0,10690893,56238,157765,558981,228529,73582,139568,96388,40760,533383,0,368338,0,392240,55900,0,139102,0,0,63287,601238,2097847,2298402,16379900,0,38480,0,190844,17041,248942,157985,0,54793,1506812,141072,456579,0,0,0,198613,0,42972,0,12139,510295,12473,47508,15902,0
X4_13026,2,49265,537286,245313,0,0,5697,0,16478,132902,1447328,0,0,134044,77853,61911,30678,16391,0,103933,0,11025,50023,0,64219,224261,28827,127969,0,1079965,125434,74463,0,0,0,17697,13062,9854,0,0,0,346671,940890,0,0,31005253,0,0,0,0,0,0,0,8354031,50455,115942,448215,177894,57284,108346,75122,32802,432217,0,280523,0,346594,46709,0,100940,0,0,37721,481763,1643047,1842554,8545087,0,33873,0,125339,0,201322,107305,0,46585,787699,316723,249285,0,0,0,161875,0,32560,0,10789,396865,0,34644,12035,0
X5_13026,2,46749,709431,405763,0,0,5131,0,65344,167438,1219666,0,0,112361,192262,36910,21984,15964,0,320528,0,10741,49929,0,57720,205600,34378,121345,0,970268,110092,68647,0,0,0,20148,13930,9235,0,0,0,390904,744798,0,0,25592511,0,0,0,0,0,0,0,7562181,44336,111995,661927,150313,51725,101595,61864,30469,322162,0,262273,0,216269,38232,0,91456,0,0,45671,374308,900225,1204017,12034461,0,22854,0,137045,0,142735,136741,0,46334,1061409,103896,312642,0,0,0,90808,0,21065,0,13264,261873,0,37566,0,0
X1_13267,2,48207,449150,222366,0,0,9132,0,59349,80193,1083397,0,0,163097,95918,36038,24307,16751,0,251430,0,0,46939,0,34030,144365,30070,102073,0,895248,104299,44903,0,0,0,14772,17270,12959,0,0,0,450036,646218,0,0,23363455,0,0,0,0,0,0,0,9434084,46003,146447,689522,158484,77601,131680,58595,185114,339022,0,237649,0,241486,43399,0,137790,0,0,37855,379306,809165,662903,11498788,0,20328,0,384223,0,173706,104622,0,46910,1065720,173036,326065,0,0,0,106944,0,23405,15388,42688,373111,0,61772,26708,0
X2_13267,2,46636,1016845,389317,0,0,5222,0,37508,111170,1018981,0,0,105956,75531,30890,17476,13016,0,152259,0,0,47966,0,31360,155589,37467,116870,0,1022030,115181,69293,0,0,0,15010,14022,12196,0,0,0,400352,728942,0,0,26880486,0,0,0,0,0,0,0,8206342,56322,135219,545496,160203,81849,117193,69333,43945,399656,0,278136,0,265819,47466,0,115329,0,0,41703,449456,853891,928521,15614585,0,26068,0,172832,0,191326,116615,0,51086,1437471,222556,442726,0,0,0,112412,0,24561,10934,17065,416924,0,52324,19731,0
X3_13267,2,53339,1154124,207227,0,0,30065,0,20371,33367,521392,0,0,144275,80883,50559,28948,24503,0,132282,0,0,62971,0,47980,178121,45860,140569,0,1051064,120483,60523,0,0,0,18735,26211,18743,0,0,0,436846,767531,0,0,27638323,14019,0,0,0,0,0,0,9853985,53906,141467,515931,184359,84886,127337,72535,44250,417624,0,341570,0,271334,57925,0,136912,0,0,45020,416375,910733,885883,15751759,0,24760,0,171485,17079,202308,123653,0,55196,1405589,380851,420562,0,0,0,122033,0,28769,14870,17593,494046,15198,50157,30350,0
X4_13267,2,80727,2654368,215335,0,0,6267,0,19434,22113,489456,0,0,109049,42640,18593,19226,16046,0,104644,0,0,69466,0,48060,171120,35650,119678,0,1189740,121309,101828,0,0,0,17890,15266,11780,0,0,0,448327,841217,0,0,31857687,11733,0,0,0,0,0,0,7295203,47058,150397,531407,175385,56548,123119,79578,248906,513395,0,223342,0,264937,51399,0,122141,0,0,31850,350188,1034488,1340800,15246170,0,39506,0,480915,29666,231198,75366,0,41955,1410697,225151,412224,0,0,0,139318,0,31005,0,52614,483822,0,67418,23983,0
X5_13267,2,56184,617311,187877,0,0,7761,0,30013,64131,569621,0,0,179337,97803,36903,27496,19180,0,228625,0,0,57656,0,57351,183619,41609,140571,0,1060303,122094,53379,0,0,0,19481,19309,13024,0,0,0,478418,853838,0,0,27775986,0,0,0,0,0,0,0,10712010,54103,170531,747804,198369,97432,157553,73034,200887,402904,0,329045,0,315766,53864,0,160505,0,0,48743,436839,1011394,909760,20535927,0,26189,0,482455,0,198170,139046,0,59341,1913629,210017,570499,0,0,0,137844,0,29507,16908,54426,467697,0,83735,31775,0
X1_13274,2,66407,911878,139614,0,0,5504,0,51354,103739,343461,0,0,179799,76027,44266,17058,21782,0,229812,0,0,45355,0,53849,210744,55648,69873,0,1052541,120402,50982,0,0,0,30742,20105,14009,0,0,0,451471,1109279,0,0,32094250,0,0,0,0,0,0,0,10364007,59413,711516,2914576,179251,90965,688123,61911,72652,466716,0,133364,0,452453,50852,0,128323,0,0,23634,640538,2228889,2269980,8642619,0,30149,0,203576,0,224201,63184,0,61416,785539,124835,254692,0,11703,0,200033,0,46800,11910,21606,490815,0,52445,44598,0
X2_13274,2,69304,1140505,163890,0,0,5835,0,35282,223091,355681,0,0,151645,78035,61043,22767,22472,0,177003,0,0,52163,0,59368,233464,49513,73813,0,1132750,136861,64902,0,0,0,32449,18587,14620,0,0,0,505886,1063007,0,0,32240252,0,0,0,0,0,0,0,10221562,56478,1207809,4714868,157874,110252,1160467,69087,104002,532750,0,211832,0,435272,51065,0,171433,0,0,30535,657357,2116471,1598555,11054576,0,29546,0,304442,13538,272001,74302,0,78557,959259,282299,307005,0,0,0,192184,0,45450,16448,32272,546916,0,69719,75734,19925
X3_13274,2,59754,494872,150843,0,0,5062,0,30465,141717,320030,0,0,196288,62587,44903,21433,18646,0,132279,0,0,53434,0,59265,227269,48255,75872,0,1226256,130069,52537,0,0,0,27515,19631,13179,0,0,0,472266,1242681,0,0,36275869,0,0,0,0,0,0,0,10464678,66945,588918,2385306,192217,102765,580643,70250,61165,563931,0,183093,0,545861,64384,0,155732,0,0,22688,788894,2538147,2114110,7624869,0,35094,0,179339,0,267266,55322,0,59811,661838,315202,236523,0,0,0,258508,0,54946,14549,22093,612859,0,48590,42207,0
X4_13274,2,63262,828712,162937,0,0,3775,0,30350,286135,878651,0,0,181240,61599,43739,14646,18774,0,109174,0,0,44714,0,43039,195388,36544,78634,0,1125745,121412,60298,0,0,0,24381,18342,13075,0,0,0,439536,1118057,0,0,34660266,0,0,0,0,0,0,0,9984788,59451,606342,2389876,275165,97292,584927,69377,64460,508931,0,176467,0,464996,51124,0,121376,0,0,19839,691776,2095363,2418363,8538513,0,37325,0,186336,0,234532,53229,0,70006,770095,436278,248597,0,10245,0,211439,0,39545,13996,20115,527676,0,51208,42949,0
X5_13274,2,70736,590431,258309,0,0,9517,0,25531,137208,731439,0,0,201052,85922,61323,28573,29621,0,115899,0,0,62647,0,74277,351138,64610,84401,0,1896391,210539,101581,0,0,0,43616,23716,30393,0,0,0,561325,1832838,0,0,48018317,0,0,0,0,0,0,0,13187399,89441,1011100,3772132,260753,130553,927471,99779,90283,904884,0,234560,0,734382,84558,0,142849,0,0,31510,1157772,3141716,2229960,13054458,0,52600,0,291561,0,451193,73937,0,69625,1122884,346566,352452,0,0,0,347583,0,78092,16319,24657,923125,0,57577,43219,22618
A1_12185,1,107949,5846633,2712684,0,231117,0,756742,60301,19515,510966,305946,0,1923974,622179,806126,522369,0,3917317,1049183,43007,726919,196853,358827,279821,955723,141275,280934,120681,1200848,210045,191180,1359610,45590,0,0,128831,0,114738,103173,377942,1408197,1382052,50432,180460,33633116,34752,43412,36556,40736,0,66612,66565,9023832,0,293010,982977,1120047,522094,297950,254354,60278,778372,300901,4336008,141692,259516,0,231452,94467,2033015,0,1105822,279315,6124241,8677594,2798802,253238,353596,228776,89834,206480,304200,279782,30065,4888543,277531,322996,215599,652559,42632,244416,143606,52188,111168,0,0,482747,37035,41031,0,0
A2_12185,1,104232,5221493,2939679,0,275775,0,797368,53223,20460,617898,314013,0,946314,638773,848530,561697,0,3413086,1009962,38206,529371,173910,264408,184208,936714,150627,273469,139422,1112699,198300,169254,1301669,45979,0,0,121381,0,28080,0,417643,1454944,1348158,32298,45965,34347866,31968,0,42650,17660,0,67446,31071,10256357,0,314691,889709,855900,548159,281568,192369,54819,746819,287366,4963080,164310,275734,0,227527,97343,2276886,0,1351020,275675,5434180,8997159,2590774,261283,305586,142573,91363,149652,274374,305420,33566,5479113,236219,343392,156133,169971,41892,276500,144819,43162,81195,0,0,426419,36443,42069,0,0
A3_12185,1,108197,4715878,2730835,0,271331,0,906395,68481,27770,1134510,709733,30911,1043075,793236,972769,558976,0,3482113,837659,42830,243668,170675,178341,178010,1075435,171950,283808,131846,1072104,233460,158939,0,57052,0,0,88208,0,0,0,339009,1419730,1668527,45473,48319,31110187,0,0,59786,35984,0,85806,72067,9912610,0,292788,834714,907642,547918,257101,218497,61990,755348,392199,4324111,140235,248590,0,202477,75298,1862382,0,1140149,258152,5163142,6813029,3608952,212035,301279,177886,81094,206991,255724,277109,25447,4045462,293656,271341,175915,122508,28504,203095,116420,43243,103265,0,0,412319,25881,30062,0,0
A4_12185,1,101244,3780045,2205575,0,193245,55538,443458,47461,52197,636501,166250,23133,761039,601779,850438,366423,0,1295334,662054,35998,317650,152291,178692,139453,838770,137499,300238,74320,1079877,234419,124096,520159,31407,0,0,68760,0,39886,32962,188433,995579,1082042,29197,67437,30966443,0,50725,30810,30793,0,52225,46059,10437189,0,187835,622625,733877,301040,176968,157325,50091,643292,108042,2019613,64074,247687,0,160914,60644,827948,0,547329,281926,4601629,6090887,1482685,166771,242406,110043,77824,58112,231089,148032,0,2235907,130216,146375,93869,113289,0,115969,128247,37667,53541,0,0,362418,20852,30354,0,0
A5_12185,1,106394,5777154,2694489,0,231533,0,735526,60472,23957,1107014,775509,30164,860025,764192,907157,586754,0,3120283,1215630,51629,238963,182197,162944,189516,916045,141075,252519,109694,955993,192778,154133,0,64090,0,0,96492,0,0,0,403110,1461847,1187693,49120,43514,28358544,0,0,47010,27961,0,86951,62699,9059908,0,314518,962759,653273,532568,282079,164168,57804,600847,196855,5533286,177326,200611,0,221319,89291,2419382,0,1451643,224546,3946167,6082410,4559269,241794,246790,132007,81370,125949,228117,339843,33721,5566515,413842,349916,230417,203178,0,279744,100480,28995,64514,0,0,341082,30961,33303,0,0
A1_12192,1,106346,4978738,2493495,0,229180,53536,657846,49733,23393,748389,292222,39648,530352,783119,901192,851792,0,1452495,893124,44625,225719,148073,129496,156056,714550,149367,241443,70512,871111,194258,106351,198462,46726,0,0,71935,0,0,0,693071,1347853,1132191,33065,25331,23018669,0,26103,94108,0,0,70177,0,9426005,0,284181,922827,425083,353418,229936,132404,44552,467117,466839,5711926,186461,167422,0,163244,66243,2877995,0,1094618,240924,3300520,4127196,2025552,183950,186186,85641,80810,123767,183362,68837,36163,4644341,222359,237539,147816,103241,0,189847,90603,0,57745,0,0,313837,0,30204,0,0
A2_12192,1,95639,4071502,2339494,0,261770,57851,755006,44575,28951,1194703,744144,36605,768367,781706,866292,679180,0,1987552,826728,44514,431460,145031,244172,157734,605949,127617,296615,62580,822971,183444,93136,0,55636,0,0,93224,0,0,0,546803,1273937,928788,37910,26860,22534833,0,0,117664,0,0,74605,0,8616761,0,263351,732824,419293,320525,213470,121413,39646,406689,313033,6019208,197078,137642,0,154966,63895,2884638,0,1143910,189808,2654140,3197237,2178532,173722,150462,74334,70276,71928,159370,63354,33647,4331169,230762,228633,151894,101908,0,169016,65495,0,41573,0,0,249390,0,27966,0,0
A3_12192,1,86104,3148947,2728324,0,320167,131113,980960,57367,36327,1282200,448726,30487,438012,612400,771823,487223,0,991154,708372,34919,136239,131099,92355,93012,553083,115961,238191,50153,823022,169496,91027,0,30278,0,0,49360,0,0,0,371607,1003327,765285,20212,0,22540242,0,0,58858,0,0,40250,0,7817339,0,197282,579631,348788,232794,156627,101557,31422,402084,156699,3210005,104074,163421,0,129393,49802,1608099,0,658877,215123,2523449,3284912,1116832,137846,143297,50765,57288,41656,150194,47371,21670,3011002,119898,159870,91550,75727,0,125035,78329,0,0,0,0,256124,0,20533,0,0
A4_12192,1,118919,9161541,2093841,0,211576,47843,580904,37119,30269,597870,262853,21556,406751,636401,700227,538987,0,1510410,754853,39322,51343,248921,73266,116263,608494,128076,264491,52952,797986,177634,101827,213984,40531,0,0,52266,0,0,0,498050,1229471,887922,27882,0,23321757,62715,0,78414,0,0,64703,0,9570051,0,275309,826046,386849,360127,214730,121106,41093,481002,289215,5000420,161079,186884,0,190506,61051,2537199,0,969679,251469,3121685,3887386,1746379,190752,185898,66102,85146,251567,175339,68328,30624,4425684,176536,226182,111844,99679,0,193525,101066,0,43581,0,0,302485,102402,31959,0,0
A5_12192,1,89738,3947505,2317929,0,189176,39049,506102,57134,28695,1371238,462471,31117,692258,603180,535197,581067,0,1199483,1104362,39037,44314,116344,66275,122320,465859,91760,271704,55678,478847,139170,67403,0,34883,0,0,49408,0,0,0,507125,1202950,661419,0,0,14757400,0,0,73931,0,0,56782,0,10473744,0,263943,1375517,258303,313495,223123,109110,37817,315357,274936,4264359,134747,92062,0,191464,67633,2231616,0,825600,159598,2300552,2824402,3521368,193526,117919,63150,91731,79942,118781,98474,27558,3901950,358363,213150,220354,475225,0,160011,63363,0,36190,0,0,223108,0,54887,0,0
A1_121922,1,89883,2951177,1932895,0,168149,94925,485292,53555,74861,667646,213417,39023,414162,537993,757786,394236,0,1702546,1179443,39152,55204,120388,68417,109183,664278,110657,219184,71276,868082,193433,125078,0,25802,0,0,35403,0,0,0,309776,805973,1019018,0,0,26241783,29965,38094,24228,0,0,45349,0,11179517,0,187322,601693,388487,273953,163837,138441,40734,556817,144073,3082337,103477,191399,0,179926,64311,1385694,0,624340,249681,4124632,5318314,2173666,186693,203017,77244,84986,51937,186248,52780,20768,3390493,200352,158939,109698,110759,0,155296,119150,0,57970,0,0,325637,24395,25102,0,0
